Date,Open,High,Low,Close,Adj Close,Volume
1999-11-26,91.0625,95.125,90.625,93.125,93.125,11496000
1999-11-29,95.5,96.875,90.125,90.4375,90.4375,18053700
1999-11-30,88.265625,88.875,83.8125,85.0625,85.0625,13465500
1999-12-01,87.25,87.875,81.96875,85.0,85.0,10663600
1999-12-02,86.0,91.3125,85.625,89.0625,89.0625,9538700
1999-12-03,92.5,93.375,86.0625,86.5625,86.5625,11151200
1999-12-06,86.875,89.875,84.6875,87.75,87.75,9199200
1999-12-07,88.0,88.0,84.375,86.0625,86.0625,6727100
1999-12-08,86.8125,93.0,86.0,88.5625,88.5625,12867200
1999-12-09,95.5,113.0,93.4375,103.625,103.625,41364600
1999-12-10,111.9375,112.0,104.4375,106.6875,106.6875,14929000
1999-12-13,106.625,106.625,101.5,102.5,102.5,8653700
1999-12-14,103.75,104.0,93.5625,95.625,95.625,10107900
1999-12-15,92.875,99.4375,91.0,96.5,96.5,10133500
1999-12-16,98.25,98.75,93.5,94.875,94.875,7004400
1999-12-17,97.1875,97.625,93.8125,94.0625,94.0625,5955900
1999-12-20,97.75,102.0,95.0625,97.0,97.0,10566600
1999-12-21,96.5625,100.4375,95.5,99.875,99.875,9509500
1999-12-22,100.5625,100.5625,95.5,97.6875,97.6875,5921000
1999-12-23,98.0,99.0,89.0625,90.0,90.0,12914600
1999-12-27,87.75,88.25,80.0,81.125,81.125,16523800
1999-12-28,83.0625,86.5,81.5625,82.3125,82.3125,10304300
1999-12-29,83.4375,85.375,82.625,83.5,83.5,5913000
1999-12-30,84.625,85.125,78.5,79.0625,79.0625,9256600
1999-12-31,79.3125,79.375,76.0,76.125,76.125,7270700
2000-01-03,81.5,89.5625,79.046875,89.375,89.375,16117600
2000-01-04,85.375,91.5,81.75,81.9375,81.9375,17487400
2000-01-05,70.5,75.125,68.0,69.75,69.75,38457400
2000-01-06,71.3125,72.6875,64.0,65.5625,65.5625,18752000
2000-01-07,67.0,70.5,66.1875,69.5625,69.5625,10505400
2000-01-10,72.5625,72.625,65.5625,69.1875,69.1875,14757900
2000-01-11,66.875,70.0,65.0,66.75,66.75,10532700
2000-01-12,67.875,68.0,63.0,63.5625,63.5625,10804500
2000-01-13,64.9375,67.1875,63.125,65.9375,65.9375,10448100
2000-01-14,66.75,68.625,64.0,64.25,64.25,6853600
2000-01-18,63.4375,65.1875,63.0,64.125,64.125,5384900
2000-01-19,64.125,67.5,63.0,66.8125,66.8125,8245500
2000-01-20,66.9375,67.0,63.9375,64.75,64.75,5978000
2000-01-21,64.625,64.625,60.0,62.0625,62.0625,11461900
2000-01-24,67.5625,73.375,67.5,70.125,70.125,29170200
2000-01-25,70.0,71.25,66.0,69.25,69.25,9434100
2000-01-26,68.625,70.0,64.75,64.8125,64.8125,6558000
2000-01-27,65.1875,67.75,64.625,66.9375,66.9375,6784000
2000-01-28,65.0,66.4375,60.0,61.6875,61.6875,13777900
2000-01-31,60.375,64.75,58.4375,64.5625,64.5625,10697900
2000-02-01,67.5,70.625,64.375,67.4375,67.4375,13404600
2000-02-02,67.9375,72.25,67.75,69.4375,69.4375,14025900
2000-02-03,81.125,85.9375,77.375,84.1875,84.1875,43750000
2000-02-04,82.75,82.75,77.875,78.5625,78.5625,11023000
2000-02-07,76.1875,76.875,73.125,75.0,75.0,10129000
2000-02-08,74.0,84.0,73.4375,83.125,83.125,19472800
2000-02-09,80.546875,83.734375,80.015625,80.25,80.25,9580400
2000-02-10,78.5,79.875,75.5,76.1875,76.1875,9979600
2000-02-11,77.125,79.125,75.5,76.1875,76.1875,8309000
2000-02-14,75.6875,75.75,73.5625,74.4375,74.4375,5169700
2000-02-15,73.4375,76.1875,70.625,73.8125,73.8125,6424500
2000-02-16,72.75,73.4375,70.625,70.6875,70.6875,4260200
2000-02-17,71.25,71.3125,68.0,69.0,69.0,6129600
2000-02-18,68.4375,69.0,63.875,64.75,64.75,8726400
2000-02-22,64.9375,66.5,63.0625,63.5625,63.5625,5685800
2000-02-23,64.875,71.75,64.6875,70.4375,70.4375,8441200
2000-02-24,70.5625,71.375,65.625,68.4375,68.4375,5869300
2000-02-25,67.4375,69.375,65.1875,69.125,69.125,4870500
2000-02-28,66.5625,67.1875,64.125,65.75,65.75,5057700
2000-02-29,66.0,68.96875,65.875,68.875,68.875,7148500
2000-03-01,67.625,68.5,65.0,65.875,65.875,5576700
2000-03-02,64.9375,65.0,62.1875,62.5625,62.5625,7980100
2000-03-03,63.25,64.75,62.0625,62.5,62.5,6059500
2000-03-06,62.875,67.25,62.8125,63.9375,63.9375,7665800
2000-03-07,64.875,65.8125,62.125,63.5,63.5,4178800
2000-03-08,63.25,64.75,60.5625,63.625,63.625,5940700
2000-03-09,63.0,69.0,62.1875,68.8125,68.8125,8312500
2000-03-10,67.25,68.53125,65.0,66.875,66.875,3713500
2000-03-13,64.0,66.625,63.0,65.3125,65.3125,5634300
2000-03-14,66.0625,66.9375,63.375,65.625,65.625,4805300
2000-03-15,64.75,65.125,62.0,63.75,63.75,6082700
2000-03-16,62.25,66.375,60.0,66.25,66.25,9703100
2000-03-17,66.0625,66.375,64.5,64.8125,64.8125,5298500
2000-03-20,63.5,64.5,62.375,64.1875,64.1875,5813500
2000-03-21,65.125,73.0,62.25,72.375,72.375,17082900
2000-03-22,70.875,74.0,69.25,70.6875,70.6875,11566400
2000-03-23,69.5,70.9375,67.5,67.6875,67.6875,5442100
2000-03-24,74.625,75.25,71.3125,72.6875,72.6875,9746000
2000-03-27,72.25,75.125,71.75,73.125,73.125,4748600
2000-03-28,72.375,72.75,69.46875,70.125,70.125,5197600
2000-03-29,69.5,69.875,65.0,66.25,66.25,5886500
2000-03-30,64.5,67.375,64.0,66.5,66.5,5034000
2000-03-31,66.75,67.125,63.0,67.0,67.0,5115500
2000-04-03,65.4375,65.6875,62.0,63.5625,63.5625,4865400
2000-04-04,62.875,65.4375,55.75,63.9375,63.9375,14318000
2000-04-05,61.75,64.9375,60.5,62.1875,62.1875,4900000
2000-04-06,63.4375,65.5,61.875,64.25,64.25,6032700
2000-04-07,65.125,68.625,64.125,67.5625,67.5625,6052300
2000-04-10,67.25,68.4375,63.25,63.375,63.375,4523600
2000-04-11,62.5,66.0,61.25,63.375,63.375,4706600
2000-04-12,64.0,64.375,56.25,56.375,56.375,8695500
2000-04-13,57.875,58.75,47.9375,48.0,48.0,10679000
2000-04-14,47.875,52.375,40.8125,46.875,46.875,20074500
2000-04-17,45.25,52.0,44.625,47.0625,47.0625,12180900
2000-04-18,47.625,56.25,47.125,54.9375,54.9375,10735000
2000-04-19,55.3125,55.3125,51.6875,53.4375,53.4375,5373800
2000-04-20,53.375,53.6875,49.875,52.375,52.375,4925300
2000-04-24,49.375,51.5625,44.875,49.8125,49.8125,6693300
2000-04-25,51.8125,54.125,50.25,52.4375,52.4375,7150400
2000-04-26,53.3125,57.4375,52.453125,53.5,53.5,12006400
2000-04-27,49.3125,55.25,48.5,52.875,52.875,11266000
2000-04-28,54.0,55.625,53.125,55.1875,55.1875,6833800
2000-05-01,56.0,60.3125,55.25,59.9375,59.9375,8578500
2000-05-02,59.1875,60.0,55.875,56.125,56.125,7427900
2000-05-03,55.25,56.5625,53.0,54.125,54.125,5424800
2000-05-04,54.25,56.5,53.125,55.0625,55.0625,4725200
2000-05-05,54.625,58.625,54.125,58.5,58.5,4062100
2000-05-08,56.8125,59.25,55.4375,56.015625,56.015625,3950000
2000-05-09,56.5,57.75,53.0,56.25,56.25,4551800
2000-05-10,54.53125,55.375,49.0,53.3125,53.3125,8711500
2000-05-11,53.9375,55.75,50.9375,54.875,54.875,5580800
2000-05-12,54.6875,56.5,53.125,53.75,53.75,3969600
2000-05-15,53.625,56.5,50.875,56.0625,56.0625,4125400
2000-05-16,57.125,59.875,56.0,59.0625,59.0625,6432200
2000-05-17,57.1875,62.375,57.0,61.0,61.0,6998600
2000-05-18,60.375,60.875,55.125,55.375,55.375,4727000
2000-05-19,54.625,55.75,52.25,52.625,52.625,4610900
2000-05-22,53.0,53.125,46.875,51.875,51.875,8272800
2000-05-23,50.5,51.875,46.5,46.6875,46.6875,5837200
2000-05-24,46.4375,49.75,40.4375,48.5625,48.5625,11666600
2000-05-25,49.5,50.0,45.5,45.5,45.5,4919500
2000-05-26,46.25,47.75,44.0,46.5,46.5,3621000
2000-05-30,47.3125,51.875,47.3125,51.75,51.75,5613200
2000-05-31,50.75,52.25,48.125,48.3125,48.3125,6882000
2000-06-01,48.875,51.125,46.375,50.1875,50.1875,7622200
2000-06-02,52.375,58.125,52.25,57.875,57.875,8322500
2000-06-05,55.03125,56.25,52.5,54.5,54.5,6813200
2000-06-06,54.0,54.5625,50.25,50.5625,50.5625,4853100
2000-06-07,51.875,52.1875,50.125,51.8125,51.8125,3841200
2000-06-08,52.5625,53.4375,51.625,51.875,51.875,3040300
2000-06-09,51.9375,53.25,51.875,52.1875,52.1875,1922300
2000-06-12,52.1875,52.1875,47.0,48.4375,48.4375,3986000
2000-06-13,48.1875,49.5,46.25,49.0,49.0,4788500
2000-06-14,49.3125,49.875,46.0,46.4375,46.4375,5020500
2000-06-15,47.0,47.9375,45.3125,46.3125,46.3125,3554700
2000-06-16,47.25,47.4375,45.375,46.0,46.0,3070900
2000-06-19,45.5,45.875,43.5,45.3125,45.3125,5151500
2000-06-20,45.875,48.625,45.125,46.125,46.125,6199100
2000-06-21,45.4375,46.9375,45.0625,46.0625,46.0625,3573300
2000-06-22,46.1875,46.4375,41.625,42.0,42.0,10516100
2000-06-23,36.625,37.0,32.46875,33.875,33.875,51838200
2000-06-26,35.3125,35.328125,32.8125,33.9375,33.9375,21076400
2000-06-27,33.75,38.5,33.5,36.5,36.5,17638200
2000-06-28,36.875,39.9375,36.125,37.875,37.875,14874300
2000-06-29,37.125,38.5,36.125,37.125,37.125,8986500
2000-06-30,37.0,37.25,35.5,36.3125,36.3125,6451900
2000-07-03,36.6875,37.5,36.5,37.0,37.0,1762400
2000-07-05,37.0,38.5,36.375,36.5,36.5,4213600
2000-07-06,36.875,37.375,34.75,36.0625,36.0625,6767100
2000-07-07,36.125,37.0,35.25,36.125,36.125,3870600
2000-07-10,36.375,36.375,35.0,35.0625,35.0625,4240600
2000-07-11,35.1875,35.25,32.625,33.125,33.125,9896500
2000-07-12,35.4375,36.125,34.25,35.0625,35.0625,11265900
2000-07-13,35.625,36.0,34.875,35.0,35.0,8597500
2000-07-14,36.375,43.203125,36.3125,42.625,42.625,22436100
2000-07-17,42.875,43.9375,40.25,41.125,41.125,6530000
2000-07-18,40.125,43.625,39.5,41.75,41.75,7958400
2000-07-19,41.5,41.5625,39.0,40.875,40.875,4743700
2000-07-20,40.9375,43.375,39.5,40.3125,40.3125,6945700
2000-07-21,40.4375,42.5,40.4375,41.125,41.125,4712900
2000-07-24,41.0625,41.375,38.0625,38.75,38.75,5778200
2000-07-25,36.75,38.75,33.25,37.625,37.625,27752500
2000-07-26,35.0625,36.71875,34.0625,36.0625,36.0625,15547800
2000-07-27,31.4375,32.0,29.75,31.375,31.375,23579300
2000-07-28,31.4375,32.125,29.0,30.0,30.0,12447000
2000-07-31,30.0625,30.25,27.875,30.125,30.125,9478800
2000-08-01,30.625,32.25,30.25,30.25,30.25,8156400
2000-08-02,30.25,32.0,30.21875,30.8125,30.8125,4952900
2000-08-03,29.4375,31.75,29.3125,31.5,31.5,5144100
2000-08-04,31.9375,34.1875,31.5,32.5,32.5,4871100
2000-08-07,32.0,34.25,31.625,33.8125,33.8125,4403100
2000-08-08,33.25,33.375,32.4375,32.9375,32.9375,5050600
2000-08-09,32.375,32.375,30.375,30.875,30.875,8874400
2000-08-10,31.5,31.75,29.75,30.4375,30.4375,6073000
2000-08-11,30.5,34.0,30.3125,33.6875,33.6875,9116200
2000-08-14,33.5,35.1875,32.6875,34.875,34.875,6217200
2000-08-15,34.625,38.3125,34.375,37.5625,37.5625,8497200
2000-08-16,37.5625,39.875,37.53125,38.625,38.625,9833200
2000-08-17,38.0,39.0625,36.875,38.25,38.25,4974100
2000-08-18,39.25,40.125,38.9375,39.0,39.0,7371100
2000-08-21,39.09375,39.875,36.5,37.5,37.5,4037500
2000-08-22,38.125,38.1875,36.0625,36.5,36.5,3508200
2000-08-23,36.375,39.5,35.0,38.8125,38.8125,4721300
2000-08-24,39.5625,40.5,38.8125,39.375,39.375,4719000
2000-08-25,39.125,40.0625,38.5625,39.9375,39.9375,2708600
2000-08-28,38.8125,42.5,38.5625,39.125,39.125,9178500
2000-08-29,39.5,40.875,38.875,39.625,39.625,4521100
2000-08-30,42.375,43.96875,42.0,42.9375,42.9375,12919600
2000-08-31,43.125,43.1875,41.4375,41.5,41.5,4616300
2000-09-01,42.125,42.5,41.0,41.5,41.5,3347100
2000-09-05,40.9375,46.3125,40.25,45.6875,45.6875,10168200
2000-09-06,47.25,49.625,45.6875,45.875,45.875,14263200
2000-09-07,46.8125,47.0,43.0,43.5,43.5,7406200
2000-09-08,44.0625,45.0,42.5,42.9375,42.9375,5088900
2000-09-11,42.625,45.21875,42.1875,42.375,42.375,5447100
2000-09-12,43.375,44.1875,42.25,42.6875,42.6875,3821500
2000-09-13,41.3125,43.125,41.0,42.4375,42.4375,4085000
2000-09-14,44.1875,46.0,43.75,44.875,44.875,6963500
2000-09-15,45.375,45.4375,42.875,43.625,43.625,6180200
2000-09-18,43.5,44.625,41.875,42.8125,42.8125,4445200
2000-09-19,42.0625,42.75,39.125,40.75,40.75,7230800
2000-09-20,40.4375,40.5,37.375,37.5,37.5,9744800
2000-09-21,37.4375,40.5,37.25,40.0625,40.0625,7425600
2000-09-22,38.375,42.125,38.3125,41.4375,41.4375,5996200
2000-09-25,41.21875,42.5625,40.0,40.375,40.375,5459900
2000-09-26,40.625,41.125,39.5625,39.75,39.75,4260400
2000-09-27,38.6875,39.625,35.5,37.875,37.875,10030900
2000-09-28,37.3125,40.25,37.125,40.0,40.0,5857900
2000-09-29,39.0,41.25,37.625,38.4375,38.4375,6517100
2000-10-02,38.1875,38.4375,35.25,35.875,35.875,5477700
2000-10-03,36.75,37.25,35.0,35.0625,35.0625,5379900
2000-10-04,33.4375,37.0625,32.5,36.0,36.0,7841100
2000-10-05,35.1875,36.625,32.0,33.5625,33.5625,6966300
2000-10-06,32.5,33.25,30.1875,31.5625,31.5625,8871100
2000-10-09,30.25,30.5625,27.375,30.0625,30.0625,12727500
2000-10-10,29.75,32.71875,28.875,30.4375,30.4375,7265500
2000-10-11,27.9375,30.25,27.625,27.8125,27.8125,7889700
2000-10-12,28.375,28.8125,24.625,25.125,25.125,8032600
2000-10-13,24.25,28.875,23.5,28.4375,28.4375,7633400
2000-10-16,28.125,28.3125,24.125,24.3125,24.3125,7147700
2000-10-17,24.875,25.1875,20.875,21.9375,21.9375,15140500
2000-10-18,19.875,25.375,19.375,25.125,25.125,18788700
2000-10-19,26.5625,28.125,24.1875,27.75,27.75,10874900
2000-10-20,27.6875,31.25,27.125,30.8125,30.8125,11621900
2000-10-23,29.6875,30.375,27.625,30.0,30.0,10199600
2000-10-24,29.875,33.875,28.8125,29.5625,29.5625,13676600
2000-10-25,34.0,36.5,31.75,31.875,31.875,28572900
2000-10-26,32.1875,37.5,31.0,36.875,36.875,17825500
2000-10-27,33.9375,37.5,33.875,35.625,35.625,12370700
2000-10-30,33.0625,34.375,30.265625,32.875,32.875,12510200
2000-10-31,32.6875,36.875,32.0625,36.625,36.625,9919500
2000-11-01,35.8125,40.0,35.6875,37.375,37.375,11099200
2000-11-02,38.0625,39.875,37.5,39.75,39.75,6989700
2000-11-03,39.0,40.875,36.875,37.5625,37.5625,5962400
2000-11-06,38.5625,38.625,34.75,36.5625,36.5625,6444600
2000-11-07,36.5,39.4375,35.5625,36.9375,36.9375,5495300
2000-11-08,36.0,37.0,33.25,33.875,33.875,5835300
2000-11-09,32.6875,33.0,29.875,31.25,31.25,7169600
2000-11-10,30.75,31.875,30.0,30.0625,30.0625,5255600
2000-11-13,28.8125,30.109375,27.4375,27.8125,27.8125,8377500
2000-11-14,28.75,29.875,25.75,28.9375,28.9375,7837900
2000-11-15,28.625,30.8125,28.4375,29.5,29.5,5263200
2000-11-16,28.6875,30.5,27.75,27.8125,27.8125,4134800
2000-11-17,28.0,29.625,26.875,27.4375,27.4375,4996000
2000-11-20,26.0,27.9375,25.0,25.8125,25.8125,6438300
2000-11-21,26.625,26.875,23.625,24.25,24.25,6197500
2000-11-22,23.875,27.5,22.125,25.1875,25.1875,11877100
2000-11-24,26.421875,29.125,26.0625,28.9375,28.9375,7639300
2000-11-27,29.75,30.75,27.0,28.0,28.0,6411400
2000-11-28,26.0,26.1875,24.625,25.03125,25.03125,11327500
2000-11-29,25.125,27.5,24.25,26.9375,26.9375,11463200
2000-11-30,24.75,26.1875,22.875,24.6875,24.6875,13123500
2000-12-01,24.9375,26.75,23.0,24.625,24.625,7757400
2000-12-04,25.1875,27.1875,23.25,26.5625,26.5625,8255500
2000-12-05,27.125,27.625,24.75,25.375,25.375,9969900
2000-12-06,24.6875,26.0,23.625,23.625,23.625,8825800
2000-12-07,23.0625,23.4375,20.125,21.375,21.375,10647500
2000-12-08,23.3125,24.6875,21.25,23.4375,23.4375,12969800
2000-12-11,22.875,26.125,21.75,25.3125,25.3125,10904200
2000-12-12,24.5,27.5,24.3125,25.875,25.875,7306800
2000-12-13,26.5625,26.625,23.5,23.75,23.75,6281800
2000-12-14,24.0625,24.6875,22.59375,22.6875,22.6875,7020800
2000-12-15,22.25,24.25,22.0,22.875,22.875,8713700
2000-12-18,20.75,21.1875,18.9375,19.875,19.875,16035200
2000-12-19,20.3125,20.875,17.375,18.25,18.25,13218500
2000-12-20,16.1875,17.875,15.625,16.6875,16.6875,22050700
2000-12-21,16.375,17.75,14.875,15.1875,15.1875,8851400
2000-12-22,15.3125,16.546875,15.25,15.5625,15.5625,9387000
2000-12-26,16.3125,18.5,16.25,16.9375,16.9375,9012800
2000-12-27,16.0,17.4375,15.5625,16.875,16.875,6598800
2000-12-28,16.625,18.25,16.625,17.375,17.375,8455600
2000-12-29,16.75,17.125,15.0,15.5625,15.5625,9849700
2001-01-02,15.8125,16.0,13.625,13.875,13.875,9203500
2001-01-03,13.625,17.875,13.5625,17.5625,17.5625,14680400
2001-01-04,17.0,17.5625,15.4375,15.5,15.5,10620500
2001-01-05,15.5,15.875,13.5625,14.5625,14.5625,8798800
2001-01-08,14.4375,15.5625,13.75,14.9375,14.9375,10444700
2001-01-09,14.5625,16.625,14.5625,16.375,16.375,23455200
2001-01-10,15.84375,17.0,15.5625,16.5,16.5,11002500
2001-01-11,15.75,17.3125,15.625,17.0,17.0,12756600
2001-01-12,17.34375,18.5,17.125,17.6875,17.6875,8434200
2001-01-16,18.3125,18.375,17.25,18.0625,18.0625,6017000
2001-01-17,18.875,19.5625,17.75,18.375,18.375,9166000
2001-01-18,18.375,19.5,17.9375,19.5,19.5,4115800
2001-01-19,20.375,20.375,18.6875,19.9375,19.9375,6177500
2001-01-22,19.5,19.9375,18.5,18.5,18.5,4398600
2001-01-23,18.375,19.3125,18.25,18.953125,18.953125,4744300
2001-01-24,19.1875,22.375,19.0,21.875,21.875,13848100
2001-01-25,21.6875,21.75,19.0,19.0,19.0,7066400
2001-01-26,18.9375,20.5,18.875,19.5,19.5,5094600
2001-01-29,19.125,20.75,18.8125,20.125,20.125,7713000
2001-01-30,20.5625,20.6875,18.671875,18.9375,18.9375,12273300
2001-01-31,18.9375,19.5625,17.0625,17.3125,17.3125,20475800
2001-02-01,17.1875,17.1875,15.75,16.25,16.25,9468700
2001-02-02,16.125,16.1875,14.25,14.375,14.375,12101100
2001-02-05,14.625,14.9375,14.3125,14.4375,14.4375,9189800
2001-02-06,13.8125,15.875,13.5625,15.8125,15.8125,19075900
2001-02-07,15.1875,15.8125,14.5625,15.0,15.0,7567900
2001-02-08,15.3125,15.875,14.375,14.375,14.375,5295200
2001-02-09,14.3125,14.75,13.375,13.375,13.375,7454000
2001-02-12,14.125,15.0,13.703125,14.5,14.5,5295300
2001-02-13,15.0,15.0625,13.75,13.75,13.75,4795400
2001-02-14,14.125,14.75,13.5,14.4375,14.4375,8123400
2001-02-15,13.5,14.625,13.5,14.5,14.5,16384500
2001-02-16,13.625,14.125,13.3125,13.6875,13.6875,6490600
2001-02-20,13.625,13.6875,12.4375,12.5,12.5,6589100
2001-02-21,12.25,12.5,11.3125,11.9375,11.9375,7552600
2001-02-22,12.0,12.125,11.375,11.9375,11.9375,8249200
2001-02-23,11.875,12.0625,11.0625,11.8125,11.8125,5149900
2001-02-26,12.0625,12.25,11.5,11.9375,11.9375,6229100
2001-02-27,11.8125,12.125,11.625,11.75,11.75,7732600
2001-02-28,11.25,11.75,9.9375,10.1875,10.1875,14629800
2001-03-01,9.875,10.6875,9.59375,10.4375,10.4375,10996700
2001-03-02,10.03125,10.625,10.0,10.0,10.0,7545600
2001-03-05,12.375,13.0625,11.5,12.625,12.625,23500700
2001-03-06,13.078125,14.0,11.25,11.875,11.875,23191500
2001-03-07,11.9375,12.5625,11.4375,12.25,12.25,10644100
2001-03-08,11.9375,12.0,11.625,11.6875,11.6875,4957600
2001-03-09,11.4375,12.5,11.375,12.25,12.25,8856700
2001-03-12,11.375,11.6875,10.5,10.625,10.625,5716500
2001-03-13,10.8125,11.0625,10.5,11.0,11.0,3330700
2001-03-14,10.25,10.9375,10.125,10.625,10.625,3124400
2001-03-15,11.375,11.4375,10.8125,10.875,10.875,5824900
2001-03-16,10.625,11.0625,10.25,11.0,11.0,6984200
2001-03-19,11.1875,11.3125,10.125,10.5,10.5,6774500
2001-03-20,10.5625,11.5,10.125,10.25,10.25,6294700
2001-03-21,10.375,10.4375,10.0,10.0,10.0,5506600
2001-03-22,10.0625,10.25,9.5625,10.1875,10.1875,6594600
2001-03-23,10.5625,10.8125,9.9375,10.1875,10.1875,3754400
2001-03-26,10.699999809265100,11.289999961853000,10.619999885559100,10.9399995803833,10.9399995803833,6850600
2001-03-27,10.920000076293900,11.800000190734900,10.510000228881800,11.640000343322800,11.640000343322800,5603200
2001-03-28,11.100000381469700,11.15999984741210,10.75,10.800000190734900,10.800000190734900,3386900
2001-03-29,10.569999694824200,11.029999732971200,10.0,10.0,10.0,4638400
2001-03-30,10.119999885559100,10.84000015258790,9.90999984741211,10.229999542236300,10.229999542236300,3558400
2001-04-02,10.329999923706100,10.529999732971200,8.5,9.100000381469730,9.100000381469730,8803900
2001-04-03,8.710000038146970,9.149999618530270,8.5,8.630000114440920,8.630000114440920,4865700
2001-04-04,8.569999694824220,9.0,8.100000381469730,8.399999618530270,8.399999618530270,5708100
2001-04-05,9.020000457763670,9.300000190734860,8.720000267028810,9.119999885559080,9.119999885559080,5424200
2001-04-06,8.899999618530270,8.899999618530270,8.199999809265140,8.369999885559080,8.369999885559080,5281100
2001-04-09,11.84000015258790,11.899999618530300,10.699999809265100,11.180000305175800,11.180000305175800,23405700
2001-04-10,11.239999771118200,13.5,11.199999809265100,12.010000228881800,12.010000228881800,18860400
2001-04-11,13.100000381469700,13.649999618530300,12.180000305175800,13.319999694824200,13.319999694824200,13421800
2001-04-12,13.050000190734900,15.010000228881800,13.0,14.670000076293900,14.670000076293900,11530000
2001-04-16,14.5,14.539999961853000,13.649999618530300,14.029999732971200,14.029999732971200,6310100
2001-04-17,13.8100004196167,14.869999885559100,13.75,14.739999771118200,14.739999771118200,5073500
2001-04-18,15.65999984741210,18.15999984741210,15.550000190734900,16.540000915527300,16.540000915527300,19555000
2001-04-19,16.899999618530300,16.899999618530300,15.6899995803833,15.989999771118200,15.989999771118200,8742600
2001-04-20,15.619999885559100,16.200000762939500,14.970000267028800,15.779999732971200,15.779999732971200,8522100
2001-04-23,16.389999389648400,17.459999084472700,16.020000457763700,16.200000762939500,16.200000762939500,11689600
2001-04-24,16.440000534057600,16.799999237060500,15.479999542236300,15.680000305175800,15.680000305175800,7082600
2001-04-25,15.6899995803833,16.100000381469700,14.600000381469700,16.09000015258790,16.09000015258790,9317100
2001-04-26,16.25,16.5,15.0,15.430000305175800,15.430000305175800,5960600
2001-04-27,15.720000267028800,15.729999542236300,15.020000457763700,15.270000457763700,15.270000457763700,4446000
2001-04-30,15.630000114440900,16.899999618530300,15.59000015258790,15.779999732971200,15.779999732971200,5780300
2001-05-01,15.899999618530300,17.0,15.800000190734900,16.889999389648400,16.889999389648400,5107900
2001-05-02,17.139999389648400,17.43000030517580,16.84000015258790,17.110000610351600,17.110000610351600,7497200
2001-05-03,16.829999923706100,17.0,16.25,16.75,16.75,5010000
2001-05-04,16.350000381469700,17.600000381469700,15.930000305175800,17.559999465942400,17.559999465942400,6584500
2001-05-07,17.360000610351600,17.530000686645500,16.510000228881800,16.920000076293900,16.920000076293900,5083700
2001-05-08,16.280000686645500,16.489999771118200,15.600000381469700,16.18000030517580,16.18000030517580,7191500
2001-05-09,15.550000190734900,15.65999984741210,15.0,15.010000228881800,15.010000228881800,4671000
2001-05-10,15.399999618530300,15.640000343322800,14.600000381469700,14.619999885559100,14.619999885559100,5012600
2001-05-11,14.550000190734900,14.800000190734900,14.0,14.680000305175800,14.680000305175800,3486900
2001-05-14,14.529999732971200,14.529999732971200,13.15999984741210,13.329999923706100,13.329999923706100,6194200
2001-05-15,13.350000381469700,14.300000190734900,13.140000343322800,13.539999961853000,13.539999961853000,6131200
2001-05-16,13.449999809265100,14.380000114440900,13.100000381469700,14.130000114440900,14.130000114440900,7279000
2001-05-17,14.09000015258790,15.0,14.029999732971200,14.779999732971200,14.779999732971200,6755400
2001-05-18,14.829999923706100,15.0,14.5,14.720000267028800,14.720000267028800,5071800
2001-05-21,14.949999809265100,16.420000076293900,14.75,16.3799991607666,16.3799991607666,7232400
2001-05-22,16.790000915527300,17.0,15.899999618530300,16.25,16.25,7309000
2001-05-23,16.200000762939500,16.799999237060500,15.119999885559100,15.600000381469700,15.600000381469700,8926500
2001-05-24,15.710000038147000,16.75,15.25,16.75,16.75,5334900
2001-05-25,16.649999618530300,17.530000686645500,16.3700008392334,17.09000015258790,17.09000015258790,6928700
2001-05-29,17.209999084472700,17.540000915527300,16.700000762939500,17.219999313354500,17.219999313354500,9394900
2001-05-30,16.540000915527300,17.0,15.619999885559100,15.65999984741210,15.65999984741210,8851400
2001-05-31,15.84000015258790,17.200000762939500,15.75,16.690000534057600,16.690000534057600,9632000
2001-06-01,17.219999313354500,17.309999465942400,16.389999389648400,16.950000762939500,16.950000762939500,6468600
2001-06-04,17.31999969482420,17.399999618530300,16.149999618530300,16.90999984741210,16.90999984741210,6141000
2001-06-05,17.059999465942400,17.920000076293900,16.0,16.440000534057600,16.440000534057600,12758100
2001-06-06,16.670000076293900,16.719999313354500,15.479999542236300,15.989999771118200,15.989999771118200,9736100
2001-06-07,15.819999694824200,16.229999542236300,15.6899995803833,16.1299991607666,16.1299991607666,3445200
2001-06-08,16.25,16.329999923706100,15.649999618530300,15.699999809265100,15.699999809265100,2508300
2001-06-11,15.5,15.550000190734900,14.449999809265100,14.859999656677200,14.859999656677200,4971000
2001-06-12,14.600000381469700,14.789999961853000,14.319999694824200,14.640000343322800,14.640000343322800,4333700
2001-06-13,14.960000038147000,15.149999618530300,14.109999656677200,14.119999885559100,14.119999885559100,3784400
2001-06-14,14.119999885559100,14.119999885559100,13.15999984741210,13.289999961853000,13.289999961853000,5088300
2001-06-15,13.010000228881800,13.460000038147000,12.300000190734900,12.489999771118200,12.489999771118200,7671600
2001-06-18,12.449999809265100,12.699999809265100,11.670000076293900,11.829999923706100,11.829999923706100,5717100
2001-06-19,12.449999809265100,12.649999618530300,11.199999809265100,11.359999656677200,11.359999656677200,6109500
2001-06-20,11.270000457763700,12.699999809265100,11.199999809265100,12.529999732971200,12.529999732971200,10652300
